ESTABLISHMENT_ID,ESTABLISHMENT_NAME,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_NEIGHBORHOOD
10596336,LIVE ORGANIC PRODUCTS,48 INGRAM DR,Oakridge
10513677,DOLLAR POWER,3865 JANE ST,Westminster-Branson
10413954,INTERNATIONAL CHEESE CO LTD,67 MULOCK AVE,Maple Leaf
9031163,TIM HORTONS,853 THE QUEENSWAY,Elms-Old Rexdale
10513576,PIZZA PIZZA,41 LAPSLEY RD,Cliffcrest
10252302,MY BAR &  RESTAURANT,936 GERRARD ST E,Mimico
9006819,VITAMINS,2623 ISLINGTON AVE,Humber Heights-Westmount
9002701,CHALLENGE,201 QUEENS QUAY  W,St.Andrew-Windfields
10410985,THE COLOSSAL ONION,2 STRACHAN AVE,North Riverdale
9047478,ST. LOUIS BAR & GRILL,5307 YONGE ST,Casa Loma
9017853,ROYAL YORK/CAFETERIA,100 FRONT ST W,Wychwood
10574637,BARBURRITO,419 YONGE ST,Pelmo Park-Humberlea
10609178,BLESSED HERBS CAFE,534 ANNETTE ST,O'Connor-Parkview
10543481,JOEY'S ESPRESSO BAR,527 EVANS AVE,High Park-Swansea
10477525,JE FOOD MARKET,1258 DANFORTH AVE,Etobicoke West Mall
10410342,CALIFORNIA SANDWICHES,812 WARDEN AVE,Black Creek
10636730,SUSHI 2 GO,5280 DUNDAS ST W,Markland Wood
9007489,IQBAL HALAL FOODS,2 THORNCLIFFE PARK DR,Edenbridge-Humber Valley
10593134,WILD WING,11 WILLIAM KITCHEN RD,Woodbine Corridor
9011271,OLD SPAGHETTI FACTORY,54 THE ESPLANADE,St.Andrew-Windfields
9014892,SUN CONVENIENCE,23 SCARLETT RD,Steeles
10525076,AROMA ESPRESSO BAR,3791 BATHURST ST,Thistletown-Beaumond Heights
10268065,THE PURPLE ONION,2998 DUNDAS ST W,Maple Leaf
10249781,ST. JUDE EARLY LEARNING CENTRE,3251 WESTON RD,Humber Summit
10557582,ROSETO CAFE,234 BROWNS LINE,High Park-Swansea
9045289,TIM HORTONS,55 YORK ST,Wychwood
10599624,ICHA TEA,235 SPADINA AVE,Bayview Village
10357240,PELMO RESTAURANT,1898 JANE ST,Wexford/Maryvale
10190260,TIM HORTONS,75 ELLESMERE RD,Waterfront Communities-The Island
10253079,CAN PACIFIC ASIA,23 GLEN WATFORD DR,Trinity-Bellwoods
9003142,COACH HOUSE RESTAURANT,574 YONGE ST,Wychwood
10362152,GRAND CATERING,50 WEYBRIGHT CRT,Trinity-Bellwoods
9001612,BLACKHORN RESTAURANT,251 ELLESMERE RD,Waterfront Communities-The Island
10322467,BURGER SHOPPE QUALITY MEATS,210 OSSINGTON AVE,Lansing-Westgate
10495872,Nikko Foods Inc. Wholesale,83 DYNAMIC DR,West Hill
10540787,Silly Goose Pub,1703 VICTORIA PARK AVE,Waterfront Communities-The Island
10544152,THE SOVEREIGN,1220 DAVENPORT RD,Eglinton East
10488187,FRESH ON EGLINTON,90 EGLINTON AVE E,Forest Hill North
10461302,PETRO CANADA,292 KINGSTON RD,Lawrence Park North
10476156,Leonetti's No Frills,1641 JANE ST,Oakridge
10620593,FRESHII,825 COXWELL AVE,Princess-Rosethorn
9011855,PETER THE CHEF FINE FOODS,401 HUMBERLINE DR,Banbury-Don Mills
10643857,GOLDEN SEA LOTTO & VARIETY,544 DUNDAS ST W,Bayview Village
9017801,YOGI NOODLES,2301 BRIMLEY RD,Palmerston-Little Italy
10495233,COMMISSO BROS & RACCO ITALIAN BAKERY,8 KINCORT ST,Blake-Jones
10570075,Dbarkadz Filipino Cuisine,1217 ELLESMERE RD,Runnymede-Bloor West Village
9022803,WOODBINE RACETRACK - FINISH LINE,555 REXDALE BLVD,Banbury-Don Mills
10638678,TIM HORTONS,603 DAVENPORT RD,Willowdale East
10584806,ARCHTOP CAFE AND MUSIC,2312 BLOOR ST W,O'Connor-Parkview
10518034,DANFORTH MILK STORE,939 DANFORTH AVE,Lawrence Park South
10237729,DUNDAS PORTUGUESE,1492 DUNDAS ST W,Centennial Scarborough
10577954,LAURA SECORD,900 DUFFERIN ST,Kennedy Park
10536225,Dollarama,3003 DANFORTH AVE,Long Branch
9011510,PAESE RISTORANTE,3827 BATHURST ST,Thistletown-Beaumond Heights
10587645,DARK HORSE ESPRESSO BAR,401 RICHMOND ST W,St.Andrew-Windfields
10580014,AH-SO SUSHI,580 JARVIS ST,Pelmo Park-Humberlea
10463268,Shell,2801 MIDLAND AVE,Palmerston-Little Italy
9009902,MCDONALD'S,675 YONGE ST,Pelmo Park-Humberlea
10224073,DRUXY'S FAMOUS DELI SANDWICHES,1210 SHEPPARD AVE E,Lambton Baby Point
10453202,Baka Gallery Cafe,2256 BLOOR ST W,O'Connor-Parkview
10525717,Dunia Restaurant,9 MILVAN DR,Alderwood
9016759,PRO PACK FOODS,130 BERMONDSEY RD,Bedford Park-Nortown
9008071,KARMA CO-OPERATIVE,739 PALMERSTON AVE,Broadview North
10637728,ONE MORE CUP CAFE,95 BARBER GREENE RD,South Parkdale
10626696,FRAGRANT FOOD PRODUCTS,4675 STEELES AVE E,West Hill
10548757,LAMBRETTA PIZZERIA & WINE BAR,89 RONCESVALLES AVE,Woodbine-Lumsden
10216979,LESLIE JONES,1182 QUEEN ST E,Mimico
10344916,ROUGE BAKERY PLUS,1145 MORNINGSIDE AVE,Rosedale-Moore Park
10357706,CULTURES & THAI EXPRESS,505 UNIVERSITY AVE,Wychwood
10390522,HARVEY'S,1641 QUEEN ST E,Newtonbrook West
10453195,SAN FRANCESCO FOODS,10 CLINTON ST,Lansing-Westgate
10405974,PATISSERIE LA CIGOGNE,1419 DANFORTH AVE,Newtonbrook West
10393834,POPEYE'S,1571 SANDHURST CRCL,Palmerston-Little Italy
10567547,Cathedral Bluffs Yacht Club Restaurant,1 BRIMLEY RD S,Glenfield-Jane Heights
10544906,SUBWAY,2140 KIPLING AVE,Banbury-Don Mills
10246476,MANCHU WOK,700 UNIVERSITY AVE,Bayview Village
10492217,SPEAKEASY 21,21 ADELAIDE ST W,Wychwood
9017297,WARDEN WOODS COMM. CENTRE,76 FIRVALLEY CRT,North St.James Town
10555787,M & A DISCOUNT STORES,1154 MORNINGSIDE AVE,Cliffcrest
10639002,INDILICIOUS FINE INDIAN CUISINE,3358 DUNDAS ST W,Maple Leaf
10380405,FAMOUS PLAYERS,3401 DUFFERIN ST,Rexdale-Kipling
10581228,CAPTAIN'S CATCH,2111 SHEPPARD AVE E,Leaside-Bennington
10340445,S MARKET,1269 COLLEGE ST,Kennedy Park
10459077,STEPHEN'S NO FRILLS,2742 EGLINTON AVE E,Kensington-Chinatown
10603648,INTERNATIONAL NEWS,941 PROGRESS AVE,Beechborough-Greenbrook
10455892,BARAKA SUPERMARKET,60 DANFORTH RD,North St.James Town
10263374,PIZZA HUT,6005 YONGE ST,Morningside
9004820,EASTCOASTERS RESTAURANT,2861 KEELE ST,Corso Italia-Davenport
10538951,MILLIE PATISSERIE & CREAMERY,36 CHARLOTTE ST,St.Andrew-Windfields
10531037,NANIWA TARO,7 BYNG AVE,Casa Loma
10490959,THE BAGEL HOUSE,450 EGLINTON AVE W,Clairlea-Birchmount
9078698,DENNIS DOLLAR 1+,1075 ST CLAIR AVE W,York University Heights
9041768,IL GATTO NERO,720 COLLEGE ST,Oakwood Village
9008099,KEELESDALE DAY CARE CENTRE,200 BICKNELL AVE,Hillcrest Village
10486838,TIM HORTONS (Outside Mall),6212 YONGE ST,Playter Estates-Danforth
9009192,LUNA CAFE,181 DOVERCOURT RD,Lansing-Westgate
10527108,YUMMY CHICKEN & BURGER,385 DRIFTWOOD AVE,Annex
10491438,LOBLAWS,301 MOORE AVE,Scarborough Village
9001470,BETH TIKVAH SYNAGOGUE,3080 BAYVIEW AVE,Casa Loma
10439701,DOMINO'S PIZZA,2194 GERRARD ST E,Lawrence Park North
10457603,MAZZ SUSHI,993 BLOOR ST W,Kennedy Park
10534438,PENNIES,127 STRACHAN AVE,North Riverdale
10381491,PRICE CHOPPER,2900 WARDEN AVE,Little Portugal
10571629,FARSIDE,600 GERRARD ST E,Englemount-Lawrence
10636807,MAY FLOWERS,1020 ST CLAIR AVE W,York University Heights
9029812,EPIPHANY OF OUR LORD CATHOLIC ACADEMY,3150 PHARMACY AVE,Little Portugal
10549234,FIESTA BURRITO,109 MC CAUL ST,Bayview Village
10358238,LA SANI GRILL,2058 ELLESMERE RD,Beechborough-Greenbrook
9074957,TRILLIUM,4 SPENCER AVE,Stonegate-Queensway
9419530,ERVANARIA VICTORIA,920 DUNDAS ST W,Lansing-Westgate
10357814,ASIAN FUSION,3850 SHEPPARD AVE E,Kingsview Village-The Westway
10642240,CAFE LANDWER,165 UNIVERSITY AVE,Wychwood
10411632,LANTIC,198 NEW TORONTO ST,Humewood-Cedarvale
10241151,GATEWAY NEWSTANDS,101 COLLEGE ST,Wychwood
10283027,GODIVA CHOCOLATIER,220 YONGE ST,Wychwood
10538299,YU KI JAPANESE RESTAURANT,3259 DUFFERIN ST,Rexdale-Kipling
10242059,THE BEEZ KNEEZ FOREST HILL,212 ST CLAIR AVE W,Willowdale East
10586042,AMENECER SALVADORENO RESTAURANT,2663 ISLINGTON AVE,Humber Heights-Westmount
10354091,NANTHA TAKE OUT & CATERING,5010 STEELES AVE W,Mount Pleasant East
10359592,JBH CONVENIENCE,344 QUEEN ST E,Malvern
10461789,WILD WING,666 MILLWOOD RD,Forest Hill South
10498647,HOT DOG CART,8 WESTMORE DR,Banbury-Don Mills
10565947,Wong's Asian Cuisine,2173 LAWRENCE AVE E,Woodbine Corridor
10366401,PINA FOOD,1107 AVENUE RD,Agincourt North
10624529,DIM SUM PLUS,261 SPADINA AVE,Bayview Village
10442789,PRICE CHOPPER,2699 JANE ST,Westminster-Branson
10457012,ELECTRIC MUD BBQ,5 BROCK AVE,Woodbine-Lumsden
10564137,WYLIE'S,1234 YONGE ST,West Humber-Clairville
9348474,NEW MOON KITCHEN,1 WILTSHIRE AVE,Weston-Pellam Park
10617537,SHO IZAKAYA,1406 QUEEN ST W,Stonegate-Queensway
9006714,HARVEY'S,1100 O'CONNOR DR,Bayview Woods-Steeles
10558982,Nishita Farm Fresh,2988 DANFORTH AVE,Long Branch
10633368,SANG-JI FRIED BAO,1 BYNG AVE,Casa Loma
10251216,BRIGHTMINDS CHILD CARE MONTESSORY,1450 O'CONNOR DR,Bayview Woods-Steeles
9013831,SEVEN OAKS HOME FOR THE AGED,9 NEILSON RD,Rouge
10575908,JUGO JUICE,150 KING ST W,Wychwood
10291163,FOOTYS,170 PRINCES BLVD,North Riverdale
10593402,THAI ROOM,810 BLOOR ST W,Oakwood Village
9334853,FOOD BASICS,1000 GERRARD ST E,Mimico
10621606,Chicken Kitchen,3715 LAWRENCE AVE E,Beechborough-Greenbrook
10628450,FRUITFUL MARKET,321 CARLAW AVE,Mimico
10387238,HERBS AND NUTRITION,572 BLOOR ST W,Oakwood Village
9004904,EGLINTON SMOKE SHOP,150 EGLINTON AVE E,Forest Hill North
10395543,CHILD'S NEST INFANT CENTRE,121 COSBURN AVE,Princess-Rosethorn
10585423,SWEET ADDICTIONS CANDY CO.,1134 DUNDAS ST W,Lansing-Westgate
9011146,NUTRITION HOUSE,1 DUNDAS ST W,Pelmo Park-Humberlea
10459168,AARUSHA CAKE HOUSE,5215 FINCH AVE E,Palmerston-Little Italy
10647010,PHOENIX MONTESSORI,2 STATION RD,Milliken
10449667,MAURYA EAST INDIAN ROTI CUISINE,2481 LAKE SHORE BLVD W,Milliken
10478688,Kitchen Food Fair,2375 BRIMLEY RD,Trinity-Bellwoods
10532082,GREENHOUSE JUICE CO.,417 SPADINA RD,Thorncliffe Park
10247479,FRESH ON BLOOR,326 BLOOR ST W,Taylor-Massey
10424652,WENDY'S,26 OVERLEA BLVD,Edenbridge-Humber Valley
10325697,METRO,16 WILLIAM KITCHEN RD,Woodbine Corridor
10469449,CHILD'S NEST CHILD CARE CENTRE,123 COSBURN AVE,Princess-Rosethorn
10616422,LES ETOILES BRILLANTES-GARDERIE,85 FORTY FIRST ST,Birchcliffe-Cliffside
10518714,Bengali Sweets,3300 MCNICOLL AVE,West Hill
9003897,DAIRY QUEEN,1420 SHEPPARD AVE W,Mount Olive-Silverstone-Jamestown
10365390,JUICY HUT,40 CARL HALL RD,Corso Italia-Davenport
10354718,MCDONALD'S,3400 YONGE ST,Agincourt South-Malvern West
10539177,FANTAIL BAKERY,333 RONCESVALLES AVE,Woodbine-Lumsden
10507109,Dairy Queen,1591 WESTON RD,Wexford/Maryvale
10603582,THE HOUSE OF COMMON,3109 DUNDAS ST W,Maple Leaf
10451715,CORE,160 SPRINGHURST AVE,Stonegate-Queensway
10471875,MORE THAN PIES BAKERY & MARKET & CAFE,3469 LAKE SHORE BLVD W,Birchcliffe-Cliffside
10591910,SWEET HART KITCHEN,68 WALES AVE,Bayview Village
9001950,BRUNO'S FINE FOODS,4242 DUNDAS ST W,Greenwood-Coxwell
10397002,VALENS RESTAURANT,19 BALDWIN ST,Bayview Village
10450262,MAMMA'S PIZZA,807 YONGE ST,Church-Yonge Corridor
10477781,BRICK STREET BAKERY,1969 QUEEN ST E,Willowridge-Martingrove-Richview
10288213,PIZZA NOVA,3575 DUNDAS ST W,O'Connor-Parkview
10612127,HAPPY LEMON,611 YONGE ST,Pelmo Park-Humberlea
10570346,ROLLTATION,207 DUNDAS ST W,Wychwood
10546270,SOMMER SHAWARMA,1747 ALBION RD,Banbury-Don Mills
10351038,CROWN PRINCE FINE DINING,3600 VICTORIA PARK AVE,East End-Danforth
10465294,BEACH PLAZA VARIETY,2254 QUEEN ST E,Willowridge-Martingrove-Richview
10539251,BIG AL'S DELISH,3325 BATHURST ST,Mount Dennis
10545456,PARKSIDE CAFETERIA,111 CARLTON ST,Pelmo Park-Humberlea
9013745,SEGOVIA MEATS,218 AUGUSTA AVE,Bayview Village
10453620,SHOPPERS DRUG MART,1571 SANDHURST CRCL,Palmerston-Little Italy
10427546,CHRISTIAN RESOURCE CENTRE (CRC MEAL),40 OAK ST,High Park North
10323729,HARLA ETHIO SPICE MARKET,240 WELLESLEY ST E,Moss Park
10557123,HOANG-VIET BAKERY-COFFEE,4730 JANE ST,Annex
10423048,THE HOMESTEAD,78 ADMIRAL RD,Broadview North
9004309,DOLLARAMA,900 DUFFERIN ST,Kennedy Park
10480538,THORNCLIFFE FOOD BANK,1 LEASIDE PARK DR,Edenbridge-Humber Valley
10588917,AA SUPER STORE & HALAL MEATS,1826 ST CLAIR AVE W,Weston-Pellam Park
10596320,THE BADMINTON & RACQUET CLUB OF TORONTO,25 ST CLAIR AVE W,Church-Yonge Corridor
10446848,THE NEW KANTAMANTO MARKET,1288 WILSON AVE,Corso Italia-Davenport
10500996,EUGENIO FRESH FRUITS,40 CARL HALL RD,Corso Italia-Davenport
10611181,KALAMATA SOCIAL CLUB,888 ST CLAIR AVE W,Eglinton East
10602553,THE NOOK GENERAL STORE,2005 DANFORTH AVE,Highland Creek
10360736,KASHMIR CURRY & BIRYANI HOUSE,1530 ALBION RD,Mount Pleasant East
10470245,HELLENIC CARE,33 WINONA DR,Eglinton East
10392664,TAGPUAN,1740 VICTORIA PARK AVE,Bedford Park-Nortown
10586691,CHATIME,439 YONGE ST,Pelmo Park-Humberlea
9013518,SAUVIGNON,1862 QUEEN ST E,Willowridge-Martingrove-Richview
10605192,MOVE,388 CARLAW AVE,Mimico
9029308,SUPER SUSHI HOUSE,1891 KENNEDY RD,Woodbine Corridor
10283927,GABBY'S GRILL & TAPS,2899 BLOOR ST W,Elms-Old Rexdale
10434841,India 360,2761 MARKHAM RD,Rosedale-Moore Park
10620835,Cacao 70,300 BOROUGH DR,Runnymede-Bloor West Village
10349818,STARBUCKS COFFEE,500 ST CLAIR AVE W,Eglinton East
10448368,BENTO NOUVEAU,444 YONGE ST,Wychwood
9006138,GLEN RAVINE JUNIOR BREAKFAST CLUB,11 GADSBY DR,Kensington-Chinatown
10215634,WAL-MART,2525 ST CLAIR AVE W,Steeles
10448348,CONCESSION #2,45 MANITOBA DR,North Riverdale
10595781,EFES BAR & GRILL,940 DANFORTH AVE,Etobicoke West Mall
10206784,CONVENIENCE.COM,651 SPADINA AVE,Taylor-Massey
9009856,MCDONALD'S,1 EGLINTON SQ,Black Creek
10544910,SUMACH ESPRESSO,118 SUMACH ST,High Park North
10286233,LAMBTON GROCERY,150 LAMBTON AVE,The Beaches
10535131,NEW EAST GARDEN,2889 ST CLAIR AVE E,Bayview Woods-Steeles
10611495,MEAT ME IN THE JUNCTION,1 WILTSHIRE AVE,Weston-Pellam Park
10422615,BANGALI SWEET HOUSE,12 MILVAN DR,Alderwood
10601088,LA LUCE RISTORANTE,4377 STEELES AVE W,Annex
10222731,WINCHESTER DAY CARE CENTRE,15 PROSPECT ST,Yonge-Eglinton
10487991,HARLEM UNDERGROUND,745 QUEEN ST W,North Riverdale
10624236,A & W,2633 YONGE ST,Forest Hill South
10566091,Muzi Dessert Gallery,4675 STEELES AVE E,West Hill
9041980,MCDONALD'S,1960 EGLINTON AVE E,Waterfront Communities-The Island
10268146,FRESH & WILD,69 SPADINA AVE,St.Andrew-Windfields
10540889,BLACK GOAT CAFE,3261 LAKE SHORE BLVD W,Birchcliffe-Cliffside
10461230,Pizza Nova,1533 JANE ST,Oakridge
10632530,TFS-PK MILDENHALL BRANCH,101 MILDENHALL RD,L'Amoreaux
10460004,DELICIA BAKERY AND PASTRY,2864 LAKE SHORE BLVD W,Humewood-Cedarvale
10596818,PACIFIC PARK SOCIAL,2986 DUNDAS ST W,Maple Leaf
10593126,FRESHLY FROZEN,73 GALAXY BLVD,Banbury-Don Mills
10264943,COOL ROOM,164 EVANS AVE,Milliken
10330522,MCDONALD'S,595 BAY ST,Wychwood
10408475,WVRST,609 KING ST W,St.Andrew-Windfields
10572084,EAT MY BOWLS,2 STRACHAN AVE,North Riverdale
10557627,GHAZALE ON THE LAKE,3180 LAKE SHORE BLVD W,Humewood-Cedarvale
9002928,CHOPSTICKS SZECHUAN,1163 ELLESMERE RD,Runnymede-Bloor West Village
10619202,PAPA JOHN'S,653 COLLEGE ST,Lansing-Westgate
10372241,TOFU VILLAGE,681 BLOOR ST W,Oakwood Village
10501005,CORKTOWN STATION (ESSO),176 FRONT ST E,St.Andrew-Windfields
10614640,Big Boy's Burrito,1062 KINGSTON RD,Junction Area
9014060,SHORTY'S VARIETY,443 DOVERCOURT RD,Oakwood Village
10521094,SUBWAY,2125 LAKE SHORE BLVD W,Milliken
10569646,WELCOME GUARDIAN DRUGS,1881 YONGE ST,Forest Hill North
10619091,WOW! WING HOUSE,1185 BRIMLEY RD,Runnymede-Bloor West Village
10606093,CANADIAN TIRE,2625 WESTON RD,Caledonia-Fairbank
10501918,DUTCH DREAMS,36 VAUGHAN RD,Eglinton East
10555898,WIL'S CONVENIENCE,555 WILSON AVE,Don Valley Village
10425614,KIMS GROCERY,878 WESTON RD,Steeles
10551200,DAISY MART,3925 DON MILLS RD,East End-Danforth
10358498,BURGER KING,1607 BIRCHMOUNT RD,Woodbine Corridor
10469351,Kitty Campbellville,1055 MIDLAND AVE,Kensington-Chinatown
10521430,D & Y Sushi,2861 DUNDAS ST W,Maple Leaf
10614609,SPICY AROMA,675 LANSDOWNE AVE,Danforth
10634570,TWIN FISH THAI CUISINE,5555 EGLINTON AVE W,Dufferin Grove
10544482,CRAVE HEALTHY HABITS,66 WELLINGTON ST W,Wychwood
10617034,ROYAL PAAN,2623 LAWRENCE AVE E,Runnymede-Bloor West Village
10566758,FIT FOR LIFE,519 KING ST W,St.Andrew-Windfields
10323717,RAWLINSON BEFORE & AFTER SCHOOL,231 GLENHOLME AVE,Bay Street Corridor
10296347,THE FRIENDLY THAI,1218 QUEEN ST E,Mimico
9421520,COUNTRY STYLE HUNGARIAN RESTAURANT,450 BLOOR ST W,Broadview North
9016784,TUCKER DISCOUNT VARIETY,2226 QUEEN ST E,Willowridge-Martingrove-Richview
10586950,LA TORTILLERIA,1009 DUFFERIN ST,Kennedy Park
10408765,BABA GANOUSH SHAWARMA,1150 SHEPPARD AVE W,Mount Olive-Silverstone-Jamestown
10573400,LA ISLA,3525 BATHURST ST,Mount Dennis
10382808,ESSO,1195 DANFORTH AVE,Newtonbrook West
10616741,KOKO!,81 YORKVILLE AVE,Broadview North
10612630,DUFFERIN & WILSON TRINI ROTI SHOP,620 WILSON AVE,Corso Italia-Davenport
10290978,NEW MARKET PLACE,421 YONGE ST,Pelmo Park-Humberlea
10518830,XELUA VIETNAMESE CUISINE,157 RAVEL RD,East End-Danforth
10549517,MOM AND POPS,262 THE ESPLANADE,St.Andrew-Windfields
10355892,ST. MICHAEL'S WITHDRAWAL MANAGEMENT CENTRE,135 SHERBOURNE ST,Malvern
9032132,SUN'S MILK,1547 DUNDAS ST W,Centennial Scarborough
10638714,GYUGYUYA,3260 MIDLAND AVE,West Hill
10544367,PANAGO,120 LYNN WILLIAMS ST,North Riverdale
9011358,OPUS RESTAURANT,37 PRINCE ARTHUR AVE,Broadview North
9006179,GOJIMA JAPANESE RESTAURANT,3345 BLOOR ST W,Elms-Old Rexdale
9010032,METAMORPHOSIS CHILD CARE,40 DONLANDS AVE,Etobicoke West Mall
10397926,IMPERIAL VENDING,125 JUDSON ST,Milliken
10477321,PITA PIT,4205 KEELE ST,Mount Olive-Silverstone-Jamestown
10638581,COUNTRY FRIED CHICKEN AND SEAFOOD,2086 LAWRENCE AVE E,Waterfront Communities-The Island
10614121,ST JOSEPH'S CATHOLIC SCHOOL STUDENT NUTRITION PROGRAM,176 LESLIE ST,Mimico
10217849,BRAR PAKWAN,2646 ISLINGTON AVE,Humber Heights-Westmount
10545056,SHOUSHIN,3328 YONGE ST,Agincourt South-Malvern West
10288439,HOUSE OF WONG,4601 KINGSTON RD,Bridle Path-Sunnybrook-York Mills
10576566,NICK & MIRA'S NO FRILLS,1450 LAWRENCE AVE E,Briar Hill-Belgravia
10639036,STATION CAFE,866 BLOOR ST W,Danforth
10485468,MONCO PRODUCE,125 THE EAST MALL,Markland Wood
10489325,241 PIZZA,2318 DANFORTH AVE,Lawrence Park North
10620277,ASSEMBLY CHEF'S HALL -OVAL BAR & BULLDOG COFFEE,111 RICHMOND ST W,Pelmo Park-Humberlea
10209046,MICHELLE'S PLACE RESTAURANT & COUNTRY BAR,1828 WESTON RD,Wexford/Maryvale
9406585,COCO'S PLACE RESTAURANT AND BAR,2480 EGLINTON AVE E,Kensington-Chinatown
9020942,RED BISTRO & BAR,77 ADELAIDE ST W,Wychwood
10603591,THE WILD PIGEON,2977 LAKE SHORE BLVD W,Humewood-Cedarvale
10529570,St. Clair Diner,2859 ST CLAIR AVE E,Bayview Woods-Steeles
10397328,WIN TARGET FOOD LTD,35 MIDWEST RD,Woodbine Corridor
10240752,JOE'S CONVENIENCE STORE,1051 OSSINGTON AVE,Danforth
9007685,JANKIE'S BAR AND GRILL,985 BLOOR ST W,Kennedy Park
10426150,H & H HEALTH FOODS CENTRE,567 YONGE ST,Pelmo Park-Humberlea
9386488,BOOM BREAKFAST,808 COLLEGE ST,Lansing-Westgate
10453962,ROWE FARMS,893 QUEEN ST E,Mimico
10437745,HOKKAIDO/RAMEN/SANTOUKA RESTAURANT,91 DUNDAS ST E,Pelmo Park-Humberlea
9014133,SIR WILLIAM OSLER HIGH SCHOOL,1050 HUNTINGWOOD DR,Trinity-Bellwoods
10583591,SHALOM ETHIOPIAN RESTAURANT,587 PARLIAMENT ST,Yonge-Eglinton
10564657,BAR APE,283 RUSHTON RD,Eglinton East
10591437,GATEWAY NEWSTAND,70 YONGE ST,Pelmo Park-Humberlea
10513308,STARBUCKS,338 ADELAIDE ST W,St.Andrew-Windfields
10458360,BALDWIN ST - 104-105,40 BAY ST,St.Andrew-Windfields
10443834,ELEPHANT AND CASTLE PUB,212 KING ST W,St.Andrew-Windfields
9010422,MOTI PALACE SWEETS & CATERING,50 WEYBRIGHT CRT,Trinity-Bellwoods
10263097,BUK CHANG DONG SOON TOFU - II,5445 YONGE ST,Casa Loma
9011993,PICKLE BARREL,6508 YONGE ST,Playter Estates-Danforth
10358994,REAL FRUIT BUBBLE TEA,660 BLOOR ST W,Broadview North
10640826,Divinus Tropical Foods,559 MARKHAM RD,Oakwood Village
10618829,PALMYRA MANAKISH & JUICE BAR,5555 EGLINTON AVE W,Dufferin Grove
9007783,JIMMY THE GREEK,181 BAY ST,Wychwood
9002861,CHILDREN'S CREATIVE CORNER CO-OP SCHOOL,125 EVELYN CRES,South Riverdale
10260226,THE UNIVERSITY CLUB OF TORONTO,380 UNIVERSITY AVE,Bayview Village
10368810,COUNTRY STYLE CAFE,1120 FINCH AVE W,Mount Olive-Silverstone-Jamestown
10577532,WILLIAMS SONOMA,3401 DUFFERIN ST,Rexdale-Kipling
10423143,ESSO,1615 ELLESMERE RD,Runnymede-Bloor West Village
10524656,CHEECH AND DAVE'S WINGPORIUM SPORTS BAR AND PATIO,5025 STEELES AVE W,Alderwood
10611885,PALM LANE,87 AVENUE RD,Broadview North
9061791,MAPLE PRODUCE,225 RONCESVALLES AVE,Woodbine-Lumsden
10461331,SETTE CUCINA,2700 DUFFERIN ST,Guildwood
10515215,CANADIAN TIRE GAS BAR,835 YONGE ST,Church-Yonge Corridor
10207969,RIDLEY ORCHARD SCHOOL,100 OLD ORCHARD GRV,Agincourt South-Malvern West
10630807,SOZO JAPANESE CUISINE,233 CONSUMERS RD,Leaside-Bennington
10291052,THE NILGIRIS,3021 MARKHAM RD,Rosedale-Moore Park
10572120,CHIMNEY STAX,2 STRACHAN AVE,North Riverdale
10411724,WOW SUSHI,11 CHARLES ST W,Wychwood
10279614,OUR LADY OF PERPETUAL HELP CATHOLIC SCHOOL,1 GARFIELD AVE,Church-Yonge Corridor
10524637,BENTO SUSHI,150 KING ST W,Wychwood
10392658,TUN UP ISLAND CARIBBEAN FOODS,1542 JANE ST,Oakridge
10295683,DAIRY QUEEN ORANGE JULIUS,280 SPADINA AVE,Bayview Village
10247641,ST. FIDELIS  EARLY LEARNING CENTRE,9 BANNERMAN ST,Ionview
10529972,LIT ESPRESSO BAR,1517 BAYVIEW AVE,Scarborough Village
10516759,SHOPPERS DRUG MART,1400 NEILSON RD,Cliffcrest
10594663,DOUBLE D'S,1256 DUNDAS ST W,Lansing-Westgate
10509071,Fresh Choice Store,809 O'CONNOR DR,Bayview Woods-Steeles
10627281,CULTURES,300 BOROUGH DR,Runnymede-Bloor West Village
10588217,LA MONA'S,1210 KING ST W,Stonegate-Queensway
9005265,FAMILY FOOD FAIR,572 EGLINTON AVE W,Bathurst Manor
10465267,SUBWAY,10 DUNDAS ST E,Pelmo Park-Humberlea
10475008,SHARETEA,15 NORTHTOWN WAY,Casa Loma
10486763,SUBWAY,708 WILSON AVE,Corso Italia-Davenport
10446086,IT'S JENNY,253 GERRARD ST E,Malvern
10527234,MO' RAMYUN,1 BALDWIN ST,Bayview Village
10624191,TAHINI,100 WELLINGTON ST W,Wychwood
10645207,TABLE 17 CATERING,1240 DUNDAS ST E,Mimico
10452007,TIM HORTONS,2422 ISLINGTON AVE,Mount Pleasant West
10464528,DINEEN COFFEE CO,140 YONGE ST,Wychwood
10511760,TERIYAKI EXPERIENCE,595 BAY ST,Wychwood
10308831,JACK ASTOR'S BAR & GRILL,10 DUNDAS ST E,Pelmo Park-Humberlea
10637644,CANNABIS & COFFEE,346 FRONT ST W,St.Andrew-Windfields
10621276,CAFE NICOLE,45 THE ESPLANADE,St.Andrew-Windfields
10423204,HARVEY'S,1780 MARKHAM RD,Trinity-Bellwoods
10412200,VILLA MADINA,220 YONGE ST,Wychwood
10329348,YIP'S FRUIT & FLOWER MARKET,340 OAKWOOD AVE,Bay Street Corridor
